X,Y,FID,Bundesland,Name,Baujahr,Gesamtleistung__MW_,Anzahl,Typ__WKA_,Ort,Landkreis,Breitengrad,Längengrad,Projektierer___Betreiber,Bemerkungen
12.631388889,54.273055556,141,Mecklenburg-Vorpommern,Windpark Trinwillershagen,,,,,Langenhanshagen,,54.2730555555556,12.6313888888889,,
12.5259444440001,54.2655,142,Mecklenburg-Vorpommern,Windkraftanlage Tempel,1994,"0,1",1,Ventis 20-100(1×),Tempel,VR,54.2655,12.5259444444444,,"Zweiflügler; früher zwei Anlagen, beide wurden mittlerweile wieder zurückgebaut. jetzt steht nur noch der Turm."
12.519166667,54.2505555560001,143,Mecklenburg-Vorpommern,Windpark Behrenshagen,2000,"6,0",6,AN Bonus 1000/54 (6×),Behrenshagen,VR,54.2505555555556,12.5191666666667,WP Behrenshagen,
13.152222222,54.2416666670001,144,Mecklenburg-Vorpommern,Windpark Brandshagen,1997,"2,0",4,Enercon E-40/5.40(4×),Brandshagen,VR,54.2416666666667,13.1522222222222,WP Brandshagen,
10.324083333,54.2391666670001,145,Schleswig-Holstein,Windpark Lehmkuhlen-Rethwisch,1999,"4,8",8,Tacke TW 600a (8×),Rethwisch (Lehmkuhlen),PLÖ,54.2391666666667,10.3240833333333,,
12.390277778,54.2386111110001,146,Mecklenburg-Vorpommern,Windkraftanlage Borg,2007,"2,0",5,Enercon E-70(5×),Borg,VR,54.2386111111111,12.3902777777778,WIND-Projekt,
10.903,54.234027778,147,Schleswig-Holstein,Windpark Damlos,2001,"9,1",5,Südwind S70(3×),Damlos,OH,54.2340277777778,10.903,"wind7, e3",Errichtet an derA 1
10.903,54.234027778,148,Schleswig-Holstein,Windpark Damlos,2013,,,Enercon E-82 E2(2×),,,54.2340277777778,10.903,,
10.9073333330001,54.225,149,Schleswig-Holstein,Windpark Lensahn,1998,"11,9",7,Enercon E-40/5.40(1×),Lensahn,OH,54.225,10.9073333333333,WP Lensahn,"Errichtet an derA 1,Repowering2013 (3×Enercon E-70statt 3×Enercon E-40/5.40)"
10.9073333330001,54.225,150,Schleswig-Holstein,Windpark Lensahn,2001,,,REpower MD70(1×),,,54.225,10.9073333333333,,
10.9073333330001,54.225,151,Schleswig-Holstein,Windpark Lensahn,2002,,,Enercon E-66/15.66(2×),,,54.225,10.9073333333333,,
10.9073333330001,54.225,152,Schleswig-Holstein,Windpark Lensahn,2013,,,Enercon E-70(3×),,,54.225,10.9073333333333,,
10.954444444,54.2202777780001,153,Schleswig-Holstein,Windpark Riepsdorf[22],2000,"40,14",34,Vestas V47-660kW(14×),Riepsdorf,OH,54.2202777777778,10.9544444444444,"RWE Innogy, Koselauer Windenergie",
10.954444444,54.2202777780001,154,Schleswig-Holstein,Windpark Riepsdorf[22],2001,,,Jacobs MD70 (13×),Rüting,,54.2202777777778,10.9544444444444,,
10.954444444,54.2202777780001,155,Schleswig-Holstein,Windpark Riepsdorf[22],2002,,,NEG Micon NM64c/1500(4×),Cismarfelde,,54.2202777777778,10.9544444444444,,
10.954444444,54.2202777780001,156,Schleswig-Holstein,Windpark Riepsdorf[22],,,,Enercon E-66/18.70(3×),,,54.2202777777778,10.9544444444444,,
12.4938888890001,54.213888889,157,Mecklenburg-Vorpommern,Windpark Kuhlrade,1994,24325,14,Vestas V27-225kW(1×),Kuhlrade,VR,54.2138888888889,12.4938888888889,"Notus, WIND-projekt, ATM Hartmann, e.n.o. energy, MDP & Wiemken","Früher zwei AnlagenVestas V27-225kW, eine wurde mittlerweile wieder zurückgebaut"
12.4938888890001,54.213888889,158,Mecklenburg-Vorpommern,Windpark Kuhlrade,2001,,,Micon M1800-600(1×),Bookhorst,,54.2138888888889,12.4938888888889,,
12.4938888890001,54.213888889,159,Mecklenburg-Vorpommern,Windpark Kuhlrade,2003,,,Vestas V80-2MW(10×),Freudenberg,,54.2138888888889,12.4938888888889,,
12.4938888890001,54.213888889,160,Mecklenburg-Vorpommern,Windpark Kuhlrade,2007,,,NEG Micon 64/1500(1×),,,54.2138888888889,12.4938888888889,,
12.4938888890001,54.213888889,161,Mecklenburg-Vorpommern,Windpark Kuhlrade,,,,Enercon E-70(1×),,,54.2138888888889,12.4938888888889,,
12.878444444,54.2095833330001,162,Mecklenburg-Vorpommern,Windpark Richtenberg,2000,"1,5",3,Enercon E-40/5.40(3×),Richtenberg,VR,54.2095833333333,12.8784444444444,,
9.80972222200006,54.206388889,163,Schleswig-Holstein,Windpark Bokel-Ellerdorf,2000,"18,0",6,Vestas V112-3.0MW(6×),Bokel,RD,54.2063888888889,9.80972222222222,"e3,wpd",Repowering2013 (6×Vestas V112-3.0MWstatt 1×NEG Micon NM60/1000und 9×NEG Micon NM64/1500)
9.80972222200006,54.206388889,164,Schleswig-Holstein,Windpark Bokel-Ellerdorf,2013,,,,Ellerdorf,,54.2063888888889,9.80972222222222,,
10.9347222220001,54.205555556,165,Schleswig-Holstein,Windpark Rüting,2000–2001,"7,5",5,REpower MD70(5×),Rüting,OH,54.2055555555556,10.9347222222222,,
9.30666666700006,54.203333333,166,Schleswig-Holstein,Bürgerwindpark Eider,2014,"29,7",9,Vestas V112-3.3MW(9×),Tellingstedt,HEI,54.2033333333333,9.30666666666667,Bürger-WP Eider,
9.30666666700006,54.203333333,167,Schleswig-Holstein,Bürgerwindpark Eider,,,,,Süderdorf,,54.2033333333333,9.30666666666667,,
9.40333333300003,54.203333333,168,Schleswig-Holstein,Windpark Wrohm-Osterrade,2014,"21,0",7,Vestas V112-3.0MW(7×),Wrohm,HEI,54.2033333333333,9.40333333333333,Bürger-WP Wrohm-Osterrade,
9.40333333300003,54.203333333,169,Schleswig-Holstein,Windpark Wrohm-Osterrade,,,,,Osterrade,,54.2033333333333,9.40333333333333,,
10.953333333,54.1983333330001,170,Schleswig-Holstein,Windpark Kolauerhof,2000,"4,5",3,REpower MD70(3×),Cismarfelde,OH,54.1983333333333,10.9533333333333,WP Grömitz,
10.350833333,54.193055556,171,Schleswig-Holstein,Windpark Trenter Berg,1998,"3,6",6,Tacke TW 600 (6×),Wielen,PLÖ,54.1930555555556,10.3508333333333,"wotan, WinTec",
10.350833333,54.193055556,172,Schleswig-Holstein,Windpark Trenter Berg,,,,,Trent,,54.1930555555556,10.3508333333333,,
10.8873055560001,54.192666667,173,Schleswig-Holstein,Windpark Beschendorf,2003,"6,7",4,Enercon E-66/18.70(1×),Beschendorf,OH,54.1926666666667,10.8873055555556,GefuE WP Beschendorf,
10.8873055560001,54.192666667,174,Schleswig-Holstein,Windpark Beschendorf,2012,,,AN Bonus 1300/62 (2×),,,54.1926666666667,10.8873055555556,,
10.8873055560001,54.192666667,175,Schleswig-Holstein,Windpark Beschendorf,,,,Enercon E-70(1×),,,54.1926666666667,10.8873055555556,,
13.1666666670001,54.1897222220001,176,Mecklenburg-Vorpommern,Windpark Mannhagen[49],2001,"27,9",12,Vestas V80-2MW(2×),Mannhagen,VR,54.1897222222222,13.1666666666667,"WP Mannhagen, WP Miltzow","errichtet beiderseits derB 96,Repowering2013 und 2015 (6×Vestas V90-2MWund 3×Vestas V112-3.3MWstatt 7×Vestas V80-2MW)"
13.1666666670001,54.1897222220001,177,Mecklenburg-Vorpommern,Windpark Mannhagen[49],2003,,,Vestas V90-2MW(7×),,,54.1897222222222,13.1666666666667,,
13.1666666670001,54.1897222220001,178,Mecklenburg-Vorpommern,Windpark Mannhagen[49],2013,,,Vestas V112-3.3MW(3×),,,54.1897222222222,13.1666666666667,,
13.1666666670001,54.1897222220001,179,Mecklenburg-Vorpommern,Windpark Mannhagen[49],2015,,,,,,54.1897222222222,13.1666666666667,,
12.460277778,54.1752777780001,180,Mecklenburg-Vorpommern,Windpark Kloster Wulfshagen,2005,"20,6",10,Enercon E-70(10×),Kloster Wulfshagen,VR,54.1752777777778,12.4602777777778,WIND-projekt,
12.460277778,54.1752777780001,181,Mecklenburg-Vorpommern,Windpark Kloster Wulfshagen,2009,,,,,,54.1752777777778,12.4602777777778,,
12.0170277780001,54.1697777780001,182,Mecklenburg-Vorpommern,Windpark Diedrichshagen,1993,"1,9",6,Vestas V27-225kW(4×),Diedrichshagen,HRO,54.1697777777778,12.0170277777778,Westwind,
12.0170277780001,54.1697777780001,183,Mecklenburg-Vorpommern,Windpark Diedrichshagen,2001,,,Enercon E-40/5.40(2×),,,54.1697777777778,12.0170277777778,,
12.666166667,54.1697222220001,184,Mecklenburg-Vorpommern,Windpark Semlow[67],2000,"4,3",3,Enercon E-40/5.40(2×),Semlow,VR,54.1697222222222,12.6661666666667,MBBF,
12.666166667,54.1697222220001,185,Mecklenburg-Vorpommern,Windpark Semlow[67],2001,,,AN Bonus 1300/62 (1×),,,54.1697222222222,12.6661666666667,,
11.9913333330001,54.1662777780001,186,Mecklenburg-Vorpommern,Windpark Elmenhorst,1998,"2,25",5,AN Bonus 450/37 (5×),Elmenhorst,LRO,54.1662777777778,11.9913333333333,,
13.191666667,54.1661111110001,187,Mecklenburg-Vorpommern,Windpark Wilmshagen[75],2001,"25,5",13,Vestas V80-2MW(8×),Mannhagen,VR,54.1661111111111,13.1916666666667,MBBF,Repowering2013 (3×Vestas V90-2MWstatt 1×Vestas V80-2MW)
13.191666667,54.1661111110001,188,Mecklenburg-Vorpommern,Windpark Wilmshagen[75],2004,,,GE Wind Energy 1.5s(1×),,,54.1661111111111,13.1916666666667,,
13.191666667,54.1661111110001,189,Mecklenburg-Vorpommern,Windpark Wilmshagen[75],2008,,,Vestas V90-2MW(4×),,,54.1661111111111,13.1916666666667,,
13.191666667,54.1661111110001,190,Mecklenburg-Vorpommern,Windpark Wilmshagen[75],2013,,,,,,54.1661111111111,13.1916666666667,,
12.156944444,54.1655555560001,191,Mecklenburg-Vorpommern,Windpark Stuthof,1995,"2,5",5,Enercon E-40/5.40(5×),Stuthof,HRO,54.1655555555556,12.1569444444444,WP Stuthof,
12.680111111,54.1652777780001,192,Mecklenburg-Vorpommern,Windpark Eixen,2006,"24,9",12,Enercon E-70(12×),Eixen,VR,54.1652777777778,12.6801111111111,MVC Windpark,
12.680111111,54.1652777780001,193,Mecklenburg-Vorpommern,Windpark Eixen,2013,,,,,,54.1652777777778,12.6801111111111,,
12.512777778,54.1630555560001,194,Mecklenburg-Vorpommern,Windpark Neu Guthendorf,2001,"12,0",6,Vestas V80-2MW(6×),Neu Guthendorf,VR,54.1630555555556,12.5127777777778,"WIND-projekt, WP Neu Guthendorf",
12.1318055560001,54.16175,195,Mecklenburg-Vorpommern,Windkraftanlage Breitling[1],2005,"2,5",1,Nordex N90/2500(1×),Peez,HRO,54.16175,12.1318055555556,"WIND-projekt,Nordex","Testanlage zur Simulation eines Standortes unter Offshore-ähnlichen Bedingungen, war bei Errichtung die ersteOffshore-WindkraftanlageDeutschlands"
12.220666667,54.157583333,196,Mecklenburg-Vorpommern,Windkraftanlage Mönchhagen,1994,"0,5",1,Vestas V39-500kW(1×),Mönchhagen,LRO,54.1575833333333,12.2206666666667,,"früher zwei Anlagen, eine wurde mittlerweile wieder zurückgebaut"
10.8730555560001,54.1545,197,Schleswig-Holstein,Windpark Krummbek,2001,"22,75",14,DeWind D4/48 (2×),Bentfeld,OH,54.1545,10.8730555555556,"WKN WP Krummbek, neue energien heeck",Repowering2015 (2×Enercon E-101statt 2×Nordex N62)
10.8730555560001,54.1545,198,Schleswig-Holstein,Windpark Krummbek,2002,,,DeWind D6/62 (1×),,,54.1545,10.8730555555556,,
10.8730555560001,54.1545,199,Schleswig-Holstein,Windpark Krummbek,2003,,,Nordex N62(2×),,,54.1545,10.8730555555556,,
10.8730555560001,54.1545,200,Schleswig-Holstein,Windpark Krummbek,2014,,,Vestas V66-1.65MW(5×),,,54.1545,10.8730555555556,,
10.8730555560001,54.1545,201,Schleswig-Holstein,Windpark Krummbek,2015,,,Nordex N60(1×),,,54.1545,10.8730555555556,,
10.8730555560001,54.1545,202,Schleswig-Holstein,Windpark Krummbek,,,,Enercon E-70(1×),,,54.1545,10.8730555555556,,
10.8730555560001,54.1545,203,Schleswig-Holstein,Windpark Krummbek,,,,Enercon E-101(2×),,,54.1545,10.8730555555556,,
10.3261666670001,54.1521111110001,204,Schleswig-Holstein,Windkraftanlage Ascheberg,1999,"0,225",1,Vestas V29-225kW(1×),Ascheberg,PLÖ,54.1521111111111,10.3261666666667,,
11.932083333,54.149138889,205,Mecklenburg-Vorpommern,Windpark Börgerende-Rethwisch,1994,"1,35",3,AN Bonus 450/37 (3×),Börgerende-Rethwisch,LRO,54.1491388888889,11.9320833333333,WP Börgerende,
9.25611111100005,54.148888889,206,Schleswig-Holstein,Windkraftanlagen Arkebek[1],1993,"0,22",2,Seewind 20/110 (2×),Arkebek,HEI,54.1488888888889,9.25611111111111,,"abgebaut 2015,Repoweringgeplant"
10.9177777780001,54.147222222,207,Schleswig-Holstein,Windpark Grömitz[12],1997,"5,6",5,Enercon E-40/5.40(1×),Körnick,OH,54.1472222222222,10.9177777777778,"RWE Innogy, WP Grömitz",
10.9177777780001,54.147222222,208,Schleswig-Holstein,Windpark Grömitz[12],1998,,,Enercon E-66/15.66(3×),,,54.1472222222222,10.9177777777778,,
10.9177777780001,54.147222222,209,Schleswig-Holstein,Windpark Grömitz[12],1999,,,Enercon E-40/6.44(1×),,,54.1472222222222,10.9177777777778,,
10.9177777780001,54.147222222,210,Schleswig-Holstein,Windpark Grömitz[12],2001,,,,,,54.1472222222222,10.9177777777778,,
9.41611111100002,54.147222222,211,Schleswig-Holstein,Bürgerwindpark Mittelholstein (Pemeln),2014,"25,6",8,Senvion 3.2M114(8×),Pemeln,RD,54.1472222222222,9.41611111111111,Bürger-WP Mittelholstein,
10.911472222,54.144444444,212,Schleswig-Holstein,Windpark Schashagen-Albersdorf,2002,"5,4",3,Enercon E-66/18.70(3×),Albersdorf (Schashagen),OH,54.1444444444444,10.9114722222222,WP Schashagen,
13.207222222,54.143916667,213,Mecklenburg-Vorpommern,Windkraftanlagen Segebadenhau,2002,"1,0",2,Enercon E-40/5.40(2×),Segebadenhau,VR,54.1439166666667,13.2072222222222,,
10.890555556,54.143333333,214,Schleswig-Holstein,Windpark Schashagen,2002,"7,2",4,Enercon E-66/18.70(4×),Schashagen,OH,54.1433333333333,10.8905555555556,WP Schashagen,
9.2575,54.1375,215,Schleswig-Holstein,Windpark Albersdorf[6][7],2014,"19,8",6,Vestas V112-3.3MW(6×),Albersdorf,HEI,54.1375,9.2575,"Denker & Wulf, Bürger-WP Albersdorf",Errichtet an derA 23
9.2575,54.1375,216,Schleswig-Holstein,Windpark Albersdorf[6][7],2015,,,,,,54.1375,9.2575,,
12.1791666670001,54.135277778,217,Mecklenburg-Vorpommern,Windkraftanlage Nienhagen,2014,"2,4",1,Nordex N117/2400(1×),Nienhagen,HRO,54.1352777777778,12.1791666666667,WIND-projekt,"Errichtet auf dem Gelände desGVZRostock in unmittelbarer Nähe des Produktionsstandortes der FirmaNordex, dient als Forschungsanlage zur Erprobung unterschiedlicher Komponenten"
9.86611111100007,54.134166667,218,Schleswig-Holstein,Windpark Timmaspe,2001,"13,0",10,Nordex N60(10×),Timmaspe,RD,54.1341666666667,9.86611111111111,e3,
12.318055556,54.1319444440001,219,Mecklenburg-Vorpommern,Windpark Poppendorf,2006,"11,8",4,Siemens SWT-2.3-82(2×),Poppendorf,LRO,54.1319444444444,12.3180555555556,E.ON Climate & Renewables,
12.318055556,54.1319444440001,220,Mecklenburg-Vorpommern,Windpark Poppendorf,2007,,,Siemens SWT-3.6-107(2×),,,54.1319444444444,12.3180555555556,,
9.95416666700004,54.13,221,Schleswig-Holstein,Windpark Krogaspe,2006,"4,5",3,Südwind S77(3×),Krogaspe,RD,54.13,9.95416666666667,wotan,
9.50027777800005,54.1294444440001,222,Schleswig-Holstein,Bürgerwindpark Mittelholstein (Seefeld-Gokels-Lütjenwestedt),2016,,5,Enercon E-101 (5×),Gokels,RD,54.1294444444444,9.50027777777778,Bürger-WP Mittelholstein,
11.978388889,54.1278888890001,223,Mecklenburg-Vorpommern,Windpark Admannshagen-Bargeshagen,1996,"2,9",5,Vestas V44-600kW(2×),Admannshagen-Bargeshagen,LRO,54.1278888888889,11.9783888888889,,
11.978388889,54.1278888890001,224,Mecklenburg-Vorpommern,Windpark Admannshagen-Bargeshagen,1997,,,Nordtank NTK 600/41(1×),,,54.1278888888889,11.9783888888889,,
11.978388889,54.1278888890001,225,Mecklenburg-Vorpommern,Windpark Admannshagen-Bargeshagen,,,,Enercon E-40/5.40(1×),,,54.1278888888889,11.9783888888889,,
11.978388889,54.1278888890001,226,Mecklenburg-Vorpommern,Windpark Admannshagen-Bargeshagen,,,,Tacke TW 600 (1×),,,54.1278888888889,11.9783888888889,,
12.2338888890001,54.1225,227,Mecklenburg-Vorpommern,Windpark Bentwisch,2000,"4,5",4,Nordex N54(3×),Bentwisch,LRO,54.1225,12.2338888888889,EBETHO,
12.2338888890001,54.1225,228,Mecklenburg-Vorpommern,Windpark Bentwisch,2002,,,Südwind S77(1×),,,54.1225,12.2338888888889,,
12.8524444440001,54.118472222,229,Mecklenburg-Vorpommern,Windpark Gremersdorf-Rekentin[29],2002,"31,85",18,GE Wind Energy 1.5s(11×),Gremersdorf,VR,54.1184722222222,12.8524444444444,"MBBF, Jade-Gruppe, KNE Windpark",
12.8524444440001,54.118472222,230,Mecklenburg-Vorpommern,Windpark Gremersdorf-Rekentin[29],2003,,,Enercon E-66/20.70(5×),Pöglitz,,54.1184722222222,12.8524444444444,,
12.8524444440001,54.118472222,231,Mecklenburg-Vorpommern,Windpark Gremersdorf-Rekentin[29],2004,,,Enercon E-70(1×),Rekentin,,54.1184722222222,12.8524444444444,,
12.8524444440001,54.118472222,232,Mecklenburg-Vorpommern,Windpark Gremersdorf-Rekentin[29],2013,,,Enercon E-101(1×),,,54.1184722222222,12.8524444444444,,
12.8524444440001,54.118472222,233,Mecklenburg-Vorpommern,Windpark Gremersdorf-Rekentin[29],2014,,,,,,54.1184722222222,12.8524444444444,,
9.49777777800006,54.1175,234,Schleswig-Holstein,Windpark Enercon,,,7,Enercon E-101 (7×),Gokels,RD,54.1175,9.49777777777778,WP Enercon(?),
9.49777777800006,54.1175,235,Schleswig-Holstein,Windpark Enercon,,,,,,,54.1175,9.49777777777778,,
11.630444444,54.117,236,Mecklenburg-Vorpommern,Windkraftanlage Rerik,1995,"0,25",1,Nordex N29(1×),Rerik,LRO,54.117,11.6304444444444,,
9.35972222200007,54.1169444440001,237,Schleswig-Holstein,Windpark Beldorf,1999,"8,1",5,,Beldorf,RD,54.1169444444444,9.35972222222222,Bürgerwindpark Beldorf,Repowering2015
9.35972222200007,54.1169444440001,238,Schleswig-Holstein,Windpark Beldorf,2001,,,,,,54.1169444444444,9.35972222222222,,
12.7734444440001,54.1116944440001,239,Mecklenburg-Vorpommern,Windkraftanlage Thomashof,2002,"0,3",1,AN Bonus 300/33 (1×),Thomashof,VR,54.1116944444445,12.7734444444444,,
9.26888888900004,54.1061111110001,240,Schleswig-Holstein,Windpark Tensbüttel,2014,"9,0",3,Vestas V112-3.0MW(3×),Tensbüttel-Röst,HEI,54.1061111111111,9.26888888888889,Bürger-WP Tensbüttel,Errichtet an derA 23
12.243722222,54.103388889,241,Mecklenburg-Vorpommern,Windpark Broderstorf-Fienstorf[19][20][21],2002,"29,1",13,Enron Wind 1.5sl(2×),Broderstorf,LRO,54.1033888888889,12.2437222222222,"MBBF, Jade NaturEnergie, e.n.o. energy, WP Broderstorf",Prototyp der e.n.o. energy 82
12.243722222,54.103388889,242,Mecklenburg-Vorpommern,Windpark Broderstorf-Fienstorf[19][20][21],2004,,,GE Wind Energy 1.5sl(3×),Fienstorf,,54.1033888888889,12.2437222222222,,
12.243722222,54.103388889,243,Mecklenburg-Vorpommern,Windpark Broderstorf-Fienstorf[19][20][21],2008,,,e.n.o. energy 82 (1×),,,54.1033888888889,12.2437222222222,,
12.243722222,54.103388889,244,Mecklenburg-Vorpommern,Windpark Broderstorf-Fienstorf[19][20][21],2013,,,Enercon E-101(4×),,,54.1033888888889,12.2437222222222,,
12.243722222,54.103388889,245,Mecklenburg-Vorpommern,Windpark Broderstorf-Fienstorf[19][20][21],,,,Vestas V112-3.0 MW(1×),,,54.1033888888889,12.2437222222222,,
12.243722222,54.103388889,246,Mecklenburg-Vorpommern,Windpark Broderstorf-Fienstorf[19][20][21],,,,e.n.o. energy 92 (2×),,,54.1033888888889,12.2437222222222,,
13.6105555560001,54.1030555560001,247,Mecklenburg-Vorpommern,Windpark Wusterhusen-Brünzow,1994,"31,5",25,Nordtank NTK 500/37(3×),Wusterhusen,VG,54.1030555555556,13.6105555555556,"SH WP Wusterhusen, WP Brünzow",
13.6105555560001,54.1030555560001,248,Mecklenburg-Vorpommern,Windpark Wusterhusen-Brünzow,2001,,,NEG Micon NM48/750(4×),Gustebin,,54.1030555555556,13.6105555555556,,
13.6105555560001,54.1030555560001,249,Mecklenburg-Vorpommern,Windpark Wusterhusen-Brünzow,,,,NEG Micon NM64c/1500(18×),Brünzow,,54.1030555555556,13.6105555555556,,
10.8711111110001,54.1009722220001,250,Schleswig-Holstein,Windkraftanlage Neustadt-Rettin,1988,"0,2",1,Vestas V25-200kW(1×),Rettin,OH,54.1009722222222,10.8711111111111,,abgebaut 2015
10.1350833330001,54.097916667,251,Schleswig-Holstein,Windpark Altbokhorst,2003,"9,0",5,Enercon E-66/18.70(5×),Schillsdorf,PLÖ,54.0979166666667,10.1350833333333,Windwärts,
12.9866666670001,54.0963888890001,252,Mecklenburg-Vorpommern,Windpark Grellenberg,2009,"14,3",7,Enercon E-82(5×),Grellenberg,VR,54.0963888888889,12.9866666666667,"wpd, WP Grimmen",
12.9866666670001,54.0963888890001,253,Mecklenburg-Vorpommern,Windpark Grellenberg,2013,,,Vestas V90-2MW(1×),,,54.0963888888889,12.9866666666667,,
12.9866666670001,54.0963888890001,254,Mecklenburg-Vorpommern,Windpark Grellenberg,,,,Enercon E-82 E2(1×),,,54.0963888888889,12.9866666666667,,
9.36,54.094722222,255,Schleswig-Holstein,Windpark Bendorf,,,9,,Bendorf (Holstein),RD,54.0947222222222,9.36,,
12.9625,54.094444444,256,Mecklenburg-Vorpommern,Windkraftanlagen Bassin,1998,"1,2",2,Vestas V44-600kW(2×),Bassin,VR,54.0944444444444,12.9625,,
12.9752777780001,54.0925,257,Mecklenburg-Vorpommern,Windpark Leyerhof,2006,"11,5",5,Nordex N90/2300(5×),Leyerhof,VR,54.0925,12.9752777777778,Ventisolar,
10.791111111,54.0898611110001,258,Schleswig-Holstein,Windkraftanlage Neustadt-Holm,1996,"0,6",1,DeWind D4/48 (1×),Neustadt in Holstein,OH,54.0898611111111,10.7911111111111,,
12.9963888890001,54.088888889,259,Mecklenburg-Vorpommern,Windpark Grimmen,1998,"1,8",6,AN Bonus 1300/62 (6×),Jessin,VR,54.0888888888889,12.9963888888889,"wpd, WIDEMAG, WP Grimmen",Errichtet an derA 20
11.7536388890001,54.083333333,260,Mecklenburg-Vorpommern,Windpark Boldenshagen,1998,"6,0",6,Nordex N54(6×),Boldenshagen,LRO,54.0833333333333,11.7536388888889,e.n.o. energy,
13.3011111110001,54.081111111,261,Mecklenburg-Vorpommern,Windpark Levenhagen,2000,"2,82",5,Enercon E-40/5.40(3×),Boltenhagen,VG,54.0811111111111,13.3011111111111,,
13.3011111110001,54.081111111,262,Mecklenburg-Vorpommern,Windpark Levenhagen,2001,,,Vestas V47-660kW(2×),,,54.0811111111111,13.3011111111111,,
13.0480555560001,54.076388889,263,Mecklenburg-Vorpommern,Windpark Vietlipp[72],2014,"6,9",3,Enercon E-82 E2(3×),Vietlipp,VR,54.0763888888889,13.0480555555556,Trebelwind,
12.779722222,54.075833333,264,Mecklenburg-Vorpommern,Windpark Tribsees[71],2001,"18,3",6,Enercon E-101(6×),Tribsees,VR,54.0758333333333,12.7797222222222,"SGW Sindram, Wallenborn, CIwind, WP Tribsees",Repowering2015 (vorher 10×Vestas V47-660kW)
12.779722222,54.075833333,265,Mecklenburg-Vorpommern,Windpark Tribsees[71],2015,,,,,,54.0758333333333,12.7797222222222,,
12.401111111,54.073611111,266,Mecklenburg-Vorpommern,Windkraftanlagen Sanitz,1994,"0,885",2,Vestas V27-225kW(1×),Oberhof,LRO,54.0736111111111,12.4011111111111,,
12.401111111,54.073611111,267,Mecklenburg-Vorpommern,Windkraftanlagen Sanitz,2003,,,Vestas V47-660kW(1×),,,54.0736111111111,12.4011111111111,,
11.768333333,54.0719444440001,268,Mecklenburg-Vorpommern,Windpark Kröpelin,2001,"8,4",9,Nordex N54(6×),Boldenshagen,LRO,54.0719444444444,11.7683333333333,DK WP Kröpelin,
11.768333333,54.0719444440001,269,Mecklenburg-Vorpommern,Windpark Kröpelin,2009,,,Enercon E-53(3×),,,54.0719444444444,11.7683333333333,,
9.5325,54.0708333330001,270,Schleswig-Holstein,Windpark Puls,1999,"16,5",10,Vestas V66-1.65MW(10×)REpower MM82(1×),Puls,IZ,54.0708333333333,9.5325,WKN,
12.718611111,54.070555556,271,Mecklenburg-Vorpommern,Windkraftanlage Langsdorf,1995,"0,5",1,Enercon E-40/5.40(1×),Langsdorf,VR,54.0705555555556,12.7186111111111,Berding Beton,"errichtet auf Betriebsgelände eines betonverarbeitenden Unternehmens, an derA 20"
